X1,X2,X3,X4,X5,X6,X7
12.8357089,0.98163,-3.994793541,-0.006904134,-3.783816636,-1.103812876,0.37839524
1.134671604,0.79315,-2.434767863,-1.079012421,1.318804341,-0.625979046,0.807079214
6.864657548,0.71593,-0.590433864,-1.121847495,-1.19856398,1.489870954,-0.050868964
1.099132792,0.45107,-0.74338522,0.390432576,1.340417509,1.677631903,-0.908547888
10.98769561,0.973,-2.902026609,-1.126419754,-3.748521532,-0.60292247,-0.678481804
8.238096491,0.85354,-2.131225332,-0.318261293,-1.014344505,0.609444444,-0.176679653
15.38275583,0.5171,-1.276982744,2.12532239,-0.50180163,4.860156499,-0.10865349
12.69001697,0.73268,-1.450657161,1.012802668,-1.706273445,2.139327516,0.709699021
10.34473646,0.06088,2.270063662,2.618429846,-0.312175082,4.872897618,2.058562348
11.28352451,0.80702,-2.844466808,0.753168618,0.244573822,2.665258026,-0.667130397
15.93671113,0.12072,0.464765257,3.045576537,0.388298719,7.852829257,1.179437371
13.91194217,0.93925,-1.491580471,0.17316109,-5.202561075,-0.702962435,-0.015302403
16.20489139,0.79399,-2.552459313,1.612209737,-1.680849092,3.024547701,2.685376305
11.89397333,0.49324,0.752130762,1.723715097,-3.956811183,2.277272348,2.14323693
-2.87241579,0.18362,0.987676496,0.190436899,2.129038349,0.944302111,-1.504172516
9.931639847,0.89455,-2.125309472,-0.932314859,-1.972274807,1.057796602,0.800187717
13.35139655,0.84885,-0.468359625,-0.838803379,-3.11925442,2.958588667,-4.233154568
15.10406563,0.90246,-1.859580864,0.639412816,-3.843199195,0.977936629,0.554597656
7.838480975,0.37889,0.311628563,1.712165019,-1.619928013,1.960577926,1.827416616
8.471643536,0.42108,-1.766597949,2.326750754,0.585136384,3.069941944,4.294391546
6.045169051,0.31683,1.527171964,0.261401372,-2.094424699,2.23365708,1.625412482
10.01120439,0.62846,0.176431219,0.435435342,-2.622373,1.185668551,-0.217427293
-0.376424009,0.41492,-1.951765535,0.304058321,3.155053352,2.063256361,2.684282103
0.843576182,0.4533,-0.260400582,-0.027822571,0.392183102,1.104143193,0.666555417
4.197611095,0.08353,2.021959804,1.691148125,0.34252401,2.473161409,2.086467274
4.856590041,0.70441,-2.330004615,-0.234688835,1.816651838,1.815352223,-0.886586809
-0.151391392,0.3264,1.109786918,-0.29841186,-0.284488994,0.634883083,0.085992594
8.564456996,0.50694,0.083120137,0.335863887,-0.925933234,2.529692233,-1.265138763
-0.146918707,0.40377,-0.404409881,0.184707226,1.041707158,0.875304577,1.008831976
4.582777198,0.95693,-2.815883118,-1.940061606,-1.447564062,-1.286138895,-1.996500352
10.22032337,0.8951,-1.539574121,-1.381326398,-2.660510002,1.218278186,0.210686492
13.09248574,0.92738,-1.469559876,-0.549156408,-3.922326902,0.889924259,-2.051825901
11.48684494,0.35168,0.233810025,2.571421782,-1.631566275,3.415179293,0.194707197
11.58977819,0.81639,-1.707285478,0.114506686,-1.904381257,1.662274275,1.029950716
3.789933669,0.73123,0.329851775,-1.718220046,-2.108491141,-0.411449351,-1.128249298
8.061446144,0.66456,-0.665952804,-0.859446069,-1.182502721,2.097355601,1.878271834
11.0772145,0.27694,-1.32992315,2.058129302,1.476153793,6.031022167,3.288681423
12.62275183,0.83649,-1.971368496,1.328544816,-2.538579043,0.329479706,1.334494776
5.317223304,0.01404,4.155839678,2.530461549,0.802348549,3.946168673,1.285106566
7.776170948,0.39024,-0.410375014,1.796740126,-0.360261893,2.843655174,0.952128365
11.50340768,0.96583,-3.111061448,-0.569455825,-3.005327382,-0.067731564,-1.317043236
8.749498766,0.87416,-2.207406252,-0.485870673,-1.487342459,0.453595662,0.878851038
6.46820796,0.81382,-0.938211112,-0.143133025,-2.370023679,-1.373417876,0.234249518
0.603166456,0.40561,0.80162848,-0.141610264,-0.308393737,0.869805233,-1.899749395
8.965797534,0.53481,0.204342062,0.151941046,-1.782881466,1.968700556,0.833830006
6.402210213,0.3215,-0.341127729,1.866587559,-0.034897494,2.228725537,2.71767847
7.58645611,0.98581,-5.015289178,-1.556459273,-0.95182173,-0.442200374,-1.752232563
2.101883024,0.64424,-1.716681055,-1.011819803,1.383658295,0.781139691,2.217308192
5.481650007,0.35514,-0.08365081,0.750989435,0.626702694,3.596155139,-1.125809054
3.699150914,0.57635,0.940500419,-0.819636161,-2.196517835,-0.604034376,-0.210604825
-2.675642408,0.63522,-0.010203882,-2.673842686,0.610700377,-0.548684043,-1.279888785
2.678360565,0.95567,-2.811815447,-2.092134957,-1.438320683,-2.3461694,-0.526555488
9.843635416,0.51448,-0.77345187,0.823560557,-0.349942942,2.999400664,0.801139146
12.82253634,0.68382,-1.645508679,1.80675468,-1.700669647,1.519544181,2.86995951
11.54710056,0.64392,-1.071014562,0.64513597,-1.350400161,2.58526065,1.815356117
13.13248742,0.72411,-1.561662111,0.734675563,-1.331594952,3.034895813,0.729338783
4.98885861,0.60716,-1.940558903,-0.048750377,1.340295497,1.658115893,2.353938732
16.26010308,0.81885,-2.149493958,1.412880612,-2.336225651,2.696822315,1.278406776
12.47405375,0.98853,-4.145305451,-2.052659988,-3.570379918,0.659515031,0.104356636
10.72299079,0.68821,-2.672908406,0.897889161,1.508827947,3.994665864,-1.179612686
1.646102739,0.20884,1.630267195,0.035589419,-0.353331147,1.538626647,1.505016921
6.787908496,0.71429,0.000403422,-1.164078567,-2.081954259,0.851391323,-0.378902028
8.643200474,0.90251,-1.154246208,-2.022119334,-2.554967389,1.145363708,-2.033353683
4.101798708,0.20247,0.918830349,1.161625442,0.30474059,2.396096884,0.810050248
9.998181949,0.54649,-1.222958342,1.466740199,-0.00728576,2.568997555,-0.132107172
8.304645953,0.78969,-1.234773778,0.032743841,-2.477921026,-0.643241972,3.469832205
5.190443454,0.8939,-2.102856166,-1.657065884,-1.254476868,-0.465981275,1.157621916
2.341233601,0.17416,1.961222914,1.177684356,-0.887296621,0.524744067,0.975282489
3.113183163,0.07046,1.938574159,1.146974189,0.881211601,2.775823674,4.010697443
-1.507159624,0.77716,0.069548906,-2.916116395,-0.831718485,-1.511148554,-2.53822963
-0.043907025,0.82739,-1.059393915,-2.385944047,-0.380719795,-1.357667437,-1.012560255
5.047966187,0.30562,-8.43E-05,1.559114738,0.119794647,2.016361375,1.445858449
-2.626158902,0.12949,2.649792287,-0.804917122,0.756107348,1.344390632,-1.465189701
0.948267642,0.02029,2.578541524,2.69089911,2.384570116,1.922396664,3.83140634
-1.981891392,0.36819,1.128971018,-0.276610501,-0.372159662,-0.5608884,-0.935374343
7.676408726,0.88152,-0.122796169,-1.595859371,-3.767555522,-0.532441996,-2.67457862
12.46790924,0.3709,-0.843197075,1.715133899,0.55981577,6.620873152,-0.956239912
6.826440426,0.21312,1.265378852,1.31389045,-0.198114236,3.653335637,-1.889382367
8.967196011,0.49254,-0.285913413,1.18308714,-1.306495801,3.269170976,0.571777216
4.850019741,0.36107,-0.252256122,1.143327099,0.023973052,2.06216016,2.122585956
12.06243739,0.16647,-0.064481171,2.833006687,1.011449814,6.071911919,0.525385465
0.084619777,0.42292,1.07491303,-0.367751897,-0.86519347,0.301483461,-1.509198542
-0.254556584,0.01835,2.820847344,2.620670128,3.070726302,2.152125099,0.561232734
1.179014736,0.30843,0.992653324,0.39466079,-0.534781247,0.4818864,0.923776766
3.03837359,0.63037,-0.192677845,-1.085642131,-0.762348745,-0.005227036,0.569808963
7.706856044,0.56286,-0.807678476,0.575353712,-0.433166182,1.636053356,0.948049483
-6.276829971,0.2856,2.143223698,-1.469576711,-0.470268175,-1.822180484,0.398247199
8.365544085,0.5844,-0.766659035,1.018176504,-0.730479197,1.305472948,-0.222289906
-0.540452017,0.199,0.478146395,0.396652211,1.590301684,1.311733208,2.388003289
-2.198241145,0.53837,-0.604710608,-0.854804853,0.969853504,-1.573682228,1.608395212
5.434568276,0.37629,0.635572162,0.273750811,-0.830618184,2.803155009,0.078157099
19.34737547,0.99747,-5.507339076,-0.799642468,-6.017570031,0.498276356,-0.545181825
10.27173392,0.61495,-0.408880515,0.852289141,-1.960077724,1.399430713,0.8542253
3.517470613,0.83722,-1.531442994,-2.074951482,-0.864544345,-0.263638487,1.880774651
14.22617095,0.88974,-2.843333073,1.208888451,-2.124671252,1.278324247,0.898674518
17.55684947,0.13745,-1.004996669,4.663313107,1.042179479,7.310111524,3.65711015
5.524492031,0.07291,2.296426465,1.615482627,0.125344982,3.267135774,2.138986078
22.43194573,0.95067,-3.891592028,1.256525219,-3.504550234,4.12902255,2.248977709
5.793576067,0.68761,-1.325046088,-0.139098775,-0.173465054,0.725932217,0.658388175
13.70643537,0.05088,1.920100375,3.901969647,0.046520443,6.024085398,0.811319206
9.799058468,0.89002,-1.769619827,-0.363607453,-2.039772088,0.645048673,-2.411432464
7.241851733,0.57286,-1.515452751,-0.027611535,0.689410554,2.668057872,2.45271474
4.234131724,0.46451,-1.265670507,0.419048238,1.853018526,3.898668028,-1.276492173
5.976345771,0.22884,-0.905883928,1.944497934,2.094402653,3.817335996,2.492172548
8.076627942,0.17523,0.245693398,2.555281578,0.459687815,3.382760088,2.407402945
12.57927121,0.50928,1.069378496,1.477476004,-3.916794102,1.273159617,0.37438575
4.492686673,0.77836,-1.599220254,-1.573652347,0.61212864,1.682069468,-1.958295121
5.538684521,0.01544,3.486771775,2.680072892,1.731479981,4.610032961,0.72289729
3.209923051,0.23935,0.139194958,0.411422208,1.493099353,3.406852831,1.137254939
-1.425076789,0.22249,3.468153035,-2.127147405,-1.207134835,1.716492554,-3.605834564
10.09879229,0.52874,-1.142515323,2.174603219,-0.814619891,1.184493458,2.093727839
-0.068675379,0.95449,-2.336961057,-3.312846108,-1.071056366,-2.293379833,-1.660478541
1.790525545,0.90546,-2.176109931,-2.989638688,-0.220300238,-0.326878273,0.095535583
10.88547331,0.86845,-1.688899188,-0.396221648,-2.209494627,1.239688444,-0.472005586
10.46043006,0.8814,-3.747871584,0.499057178,0.390611801,1.828147811,0.532268948
-6.560137954,0.394,0.040140829,-2.119226047,2.41884131,0.680371201,-0.307984842
10.79745623,0.46371,-0.567052653,2.678661352,-1.082615389,3.165533228,-1.190841932
1.598313288,0.59106,-0.183260404,-1.029924664,-0.070604978,-0.069408824,-0.456002093
4.580486645,0.9653,-3.725319114,-2.201129686,-0.525545427,-0.575802579,-0.996516346
11.1303044,0.94709,-2.112549168,-1.946625088,-2.607498914,1.960252178,-2.735500433
17.20427195,0.72159,-1.676530833,1.312692111,-1.843854638,4.444661983,0.989411546
13.6244414,0.37783,-1.170467859,2.942776336,0.271089545,5.755035013,-0.6741875
19.9305782,0.81103,-0.515444209,0.972210401,-4.782364711,3.660510003,-0.327109261
9.306743198,0.94247,-5.052207464,0.816322378,0.806295253,0.42608474,0.072855387
-0.302026638,0.84243,-1.233752989,-3.003051555,-0.050606478,-0.746683476,-0.831311312
10.37941493,0.3544,-0.640735118,2.192933691,-0.290024465,4.018144498,2.072963439
-5.770246195,0.42477,0.268211406,-2.266358759,1.644886847,0.609895796,0.050507594
8.86271137,0.62838,0.187410386,-0.519336149,-1.75975422,2.28629734,-1.629651102
9.968116236,0.95134,-3.11820647,-0.378823701,-1.995851346,-0.075038521,-1.650071465
9.30715776,0.72144,-1.58545837,0.496348341,-1.111723372,1.0698659,2.317812124
11.4119456,0.67833,-1.885537719,1.720547182,-0.891862952,1.490640224,2.099996136
10.91553244,0.25317,0.597526959,2.594062582,-1.241775116,3.560214593,0.970102299
7.831187585,0.5026,-1.224488571,1.43054327,0.057661223,1.4067431,2.497628385
5.674176908,0.46893,-0.112139967,1.05052563,-1.702535872,0.927340049,3.907293535
-0.693123481,0.95074,-2.082918408,-2.898418644,-1.647449338,-3.548352027,-0.722565427
-0.082397576,0.96815,-2.917573821,-2.375585717,-1.799433699,-4.295094207,0.114629769
2.34184561,0.54034,-1.515738162,-0.300437732,2.00551569,1.403670087,0.557974668
6.10431289,0.3014,-0.44748659,1.651412376,0.784701001,3.068728786,1.408541258
15.34402094,0.12313,2.071569578,2.088593622,-1.795640924,6.848763234,0.874475511
4.521240685,0.69724,-0.985258711,-0.493386213,-0.572112554,-0.028290684,0.740930763
7.273516868,0.14416,1.652733393,1.886794154,-1.005295752,2.618754471,2.604862521
7.95167554,0.94612,-0.589014271,-1.275194791,-5.452951549,-2.904159365,-1.357777024
7.793179549,0.45466,-0.872145544,1.25998828,0.198163748,3.754956641,0.245160352
-1.591263033,0.39285,-0.038003396,-0.316539217,1.66775675,1.343032717,-2.494501618
-6.224239854,0.98399,-1.92796336,-4.748064496,-3.261576279,-7.058552306,-0.452477835
9.312611324,0.14335,1.620108968,2.897789813,-1.508816141,2.430108831,2.057304893
10.76264135,0.63131,0.517597838,0.176104777,-3.074355329,1.580260617,-0.684780464
-0.11515384,0.08142,1.708063421,0.390210673,2.088874232,2.673299634,1.651286951
14.51070202,0.84945,-1.02667894,-0.23155797,-3.251424924,2.64541695,-1.169194565
11.8839619,0.44014,0.353821126,1.248402063,-2.075985909,4.508284739,-0.007395064
2.728672439,0.24007,2.079266719,0.62384549,-1.272622674,1.009161794,-1.586059068
13.66932813,0.67887,-0.630403778,0.481529405,-2.234544379,3.259348932,0.214542243
3.267674028,0.14275,1.154502394,0.244846026,1.440798224,3.996319552,0.815391588
11.84450015,0.86821,-2.903987492,0.180662656,-0.842859997,2.124113194,1.020441662
3.700392316,0.76714,0.049171389,-2.685828225,-1.790467617,0.475802553,-0.195864373
4.749105058,0.95849,-3.338635908,-1.53852922,-1.208694405,-1.592658359,-0.396384163
6.345727985,0.05,2.706598779,2.630184559,0.26180036,3.237391612,0.046256824
0.815477177,0.15168,2.063774264,0.725922413,-0.027135509,0.961260318,-0.283409385
7.054522852,0.83453,-1.006396293,-0.374913147,-1.911336671,-0.35350632,-2.644362743
5.661733613,0.1247,1.867561862,0.900071215,0.290497046,4.039969801,-0.290611096
19.94830097,0.2055,-0.442039454,4.609948901,-0.771032434,7.292363601,1.302499107
9.780979725,0.28889,1.211563325,1.16894615,-2.306711362,3.309677778,2.821349102
15.38841769,0.59385,-1.243458952,1.428926828,-0.881607638,4.873086842,-0.299245117
6.250883042,0.6098,-0.813269975,-0.163885643,-0.139458386,1.583460115,-0.07364977
6.020933828,0.48292,-0.042877891,0.622124486,-1.633219896,1.661892824,3.224654812
7.375269975,0.82812,-2.876391308,0.004550263,0.608161656,1.206735927,-0.150247893
8.619144474,0.33055,1.630015642,0.795965238,-2.521388782,2.994881687,-0.283438091
0.973846924,0.61949,-1.110421095,-1.197904594,1.410559315,0.71541745,-0.63264303
7.35045626,0.40471,0.706869271,0.889332717,-1.632422501,2.647552249,-0.354171145
-3.793178437,0.51777,0.80323425,-1.982547591,-0.046827569,-1.80655718,-0.604752162
18.88045435,0.80486,-2.520315728,1.952340953,-1.826608841,4.253431865,0.392754259
4.978232188,0.64923,-0.490703933,-1.325573837,-0.183608976,1.855252934,-0.978849641
-1.248514758,0.04165,3.236018287,0.568620442,1.43442508,1.876365108,0.671628335
11.71646315,0.92052,-3.368092277,-0.821852177,-0.454809301,3.006559756,-0.921432262
12.32615105,0.74916,-1.466783164,0.869334891,-1.681747764,2.017699597,0.300302733
11.0763161,0.18217,1.191441664,0.844295876,-0.200653527,6.625692004,0.015778109
6.904208794,0.32299,1.104062704,2.230241905,-2.055512362,0.855876466,-0.39703094
7.674061425,0.89986,-1.734851763,-0.612170409,-2.922685578,-1.486088907,1.82476842
8.694607894,0.87579,-1.574622146,-1.742222993,-1.568270981,1.823140784,-1.019342461
-4.962658316,0.26069,0.795206544,-0.758330942,1.537557924,-0.22042323,0.862935696
6.815033971,0.26218,0.60149839,0.175216079,0.027688891,4.539771271,1.857228348
1.319953788,0.5938,1.100195027,-1.450882089,-2.038234621,-1.313036498,-0.447291751
23.00897058,0.9688,-3.138277461,0.122724509,-5.26823415,3.977882871,1.595175672
1.786325256,0.18698,1.669540519,0.384500383,-0.400832365,1.253804018,2.097368668
-2.166687979,0.83477,-1.156886628,-2.568476036,-0.22290923,-2.433966784,-0.162980493
9.143627388,0.43605,-0.058387432,1.266611622,-1.340986898,3.333579583,1.211785892
9.463310907,0.66197,0.259314569,-0.560772078,-2.620648037,1.680849585,0.086526011
-3.85534666,0.40091,2.537768166,-1.534435647,-2.322982315,-1.931203006,-0.79441012
7.297011973,0.62927,0.500007241,-0.634223212,-1.634322191,1.74624529,-3.746956098
1.968693664,0.24008,1.787488734,-0.285183977,-1.324449318,1.060263722,3.368101872
3.630201161,0.30137,0.772285864,0.614821356,-0.514518843,1.705325903,1.323811777
8.309938101,0.77782,-1.182033993,-0.58925547,-1.842591756,0.686048757,2.251494704
8.003678973,0.82965,-1.59145336,-1.156739252,-0.849272127,1.766475059,-1.260023246
14.75690472,0.8865,-3.087415999,1.244277725,-1.560519417,2.07598825,0.226080946
14.7379616,0.99008,-4.306054205,-1.713074718,-3.999627806,1.221387161,-0.056001915
8.0148369,0.52928,-0.138867759,0.352070931,-0.621771835,2.322570508,-1.658178106
4.427565552,0.37095,-0.230844573,0.472835047,0.568453691,3.031142986,0.654477006
8.000455217,0.91399,-3.616147644,-0.335354603,-0.045995374,0.552697118,0.655953889
9.099855771,0.02817,2.426094725,3.640504689,1.235722085,4.90021594,0.78993977
5.466136929,0.5461,0.41722711,-0.156576725,-1.797442879,0.123954632,1.039494244
8.053006963,0.86367,-2.262942077,-0.886850703,-0.806435616,1.121691917,0.367804196
6.841772095,0.58852,-1.486685195,0.588192599,1.056730868,2.292766969,-1.379908151
1.751250903,0.10835,1.295120593,0.949668937,1.350799686,2.33077254,2.722120381
4.540499708,0.37394,-0.140243669,1.653965162,-0.329771603,1.112848598,1.249665946
2.21593753,0.75902,0.249024267,-1.439583168,-2.185657649,-1.842775987,-1.605540986
5.001669983,0.23654,0.715298313,1.413594813,-0.180032761,2.118127169,1.470893069
1.034807145,0.02431,1.06950513,2.066635963,5.672399946,5.356882221,-0.260641475
7.202983792,0.75176,-0.161495238,-0.622208489,-2.996922867,-0.592611261,1.705759167
14.34289123,0.62884,-0.137862003,0.056960381,-2.438654527,4.248937209,0.274985882
8.474423105,0.48493,-0.465909026,1.940931892,-1.233245037,2.259858854,0.494756887
5.674838897,0.25206,-0.393178066,1.488287371,1.612077655,3.843936777,0.448388175
9.399981648,0.67857,-0.853562578,-0.028320724,-1.398346523,1.822953767,1.195415613
6.98160014,0.85889,-1.932505318,-1.141347755,-0.8609412,0.826209865,-0.486900949
3.882580248,0.22576,1.539233233,-0.011370117,-0.349272817,2.967380085,0.181832563
13.07253726,0.53578,-0.37347061,1.160312218,-1.433421679,3.711646682,-0.438128897
15.32342275,0.97508,-3.009631374,-1.09067701,-4.103926405,1.63249236,-1.137217761
-2.772585288,0.11046,3.34971242,-2.046916492,0.158130713,2.041817457,0.696596534
4.843388106,0.60545,-1.706980205,0.354662821,0.719744329,0.660555443,2.628931222
0.606947234,0.25895,0.596270428,-0.654578871,1.238276201,2.725068698,1.155661215
7.596927908,0.88253,-1.799635806,-1.270633692,-1.373768122,0.792943123,-1.409104546
6.38607255,0.30332,0.124489354,0.803687614,0.279266547,3.773797322,0.946773938
16.80898522,0.97282,-3.608991533,0.133113722,-3.527319539,1.77370667,-1.569652459
5.492985277,0.70429,-0.034888507,-0.81325899,-2.119207491,-0.313212004,0.381250509
4.292287229,0.29209,0.407461968,1.522493162,-0.062115275,1.607299215,0.226999834
11.00353261,0.91455,-2.015589909,-0.850577764,-2.358585193,1.277923493,-1.468606453
9.131287657,0.90318,-1.252964824,-1.982424757,-2.887907833,0.969349919,-0.098734956
-3.098455503,0.44283,0.735438242,-1.323802919,0.209765926,0.163327262,-1.127342964
4.092871989,0.85517,0.488324511,-1.696130393,-4.245624621,-2.823350871,-0.906794067
9.417278151,0.20191,-0.916537332,2.579393965,2.046648052,5.327881375,1.568722185
6.507511548,0.1641,0.884575389,1.821969789,0.496807598,3.464195992,0.454505514
17.02649557,0.54123,-1.723218547,2.931370974,-1.312785377,3.917794302,3.595245791
-1.828121483,0.41461,0.027899027,-0.430923017,0.90198459,0.485179309,-0.088329979
13.17303478,0.99026,-4.678912166,-0.798801956,-3.606348536,-0.342274653,-0.508811415
10.12183985,0.96754,-2.190241913,-1.805749942,-3.971408486,-0.376116,-1.228548716
3.490223943,0.52011,0.977107036,-1.793456927,-0.677150281,2.008465308,-2.884896374
0.798998753,0.59841,0.755783885,-2.208345712,-1.387631563,-0.476026102,0.99363494
15.05107153,0.94032,-4.480316753,0.410236413,-0.499896507,3.268627556,0.380863752
3.868548408,0.60361,-0.377473892,-0.383292471,-0.41337902,0.254293645,-0.378114889
4.820749976,0.65216,-1.283488806,0.310060287,0.603757157,0.726504839,-2.173246617
5.653269706,0.4358,-0.935796811,1.135642699,0.69738821,3.017347847,0.532370581
12.8788782,0.57371,0.448585688,0.380695442,-3.439236601,2.401971959,2.668919954
12.95356061,0.68971,-0.882770345,0.911835553,-1.785628798,2.765465636,-1.06920286
5.215495037,0.90478,-1.387192509,-1.797202581,-3.043813729,-1.930666207,2.850204797
2.058113643,0.11026,1.433542318,0.901542081,1.450626848,2.777870357,0.916039631
17.48247712,0.22707,0.002929942,3.51710511,-0.702730011,7.091363567,-0.341955091
12.37711971,0.89358,-1.575228035,-0.378555078,-2.707497672,1.639133991,-2.37425963
0.006746995,0.09375,1.77770292,0.97319738,1.184992221,1.292301676,2.218323801
13.6123433,0.84988,-3.453737927,0.996368754,-0.209104294,2.930692365,1.38363095
18.63242884,0.98795,-4.476322558,-0.131763694,-4.699619344,1.360340192,1.367649824
5.983403416,0.37355,-0.606738328,1.641857713,0.57895751,2.774298314,0.082831197
4.535324994,0.39964,0.388644493,0.61593915,-1.38110473,1.17894155,3.125045177
3.748517563,0.95158,-2.792818451,-2.806893869,-1.071829465,-0.627040058,-0.23227152
10.21249779,0.91652,-3.166958262,-0.467847541,-0.589583944,1.730718175,-1.417140808
6.118466632,0.6277,0.381891902,-0.693848793,-2.351120111,0.152160945,1.270237836
8.868753536,0.67133,-1.538215719,0.854520333,-0.838287774,0.937786686,2.572490837
4.823940573,0.071,2.470949604,1.519513248,0.957428209,3.975777112,-2.2624949
6.134137127,0.18566,-0.238022727,1.852302053,1.988545281,4.229918697,0.79300955
2.310105108,0.33751,0.62330981,0.24593969,-0.094845198,1.635241674,0.122432105
4.065453635,0.89118,0.318793478,-3.07426307,-3.734277601,-1.21758196,-2.351303509
5.45232983,0.5186,0.069124224,0.109815234,-0.660646055,1.030893912,-0.95033022
0.603931339,0.4666,0.220026675,-0.376269883,-0.245970537,0.853483153,0.151676919
19.5143476,0.93976,-2.945286505,1.630664246,-3.800648995,2.236433598,-1.039721212
2.852528246,0.40787,-0.238641053,0.547908701,-0.011855996,1.354872237,2.230194309
16.12811984,0.56642,-2.572128551,3.233251333,0.448791857,4.506858413,0.732974609
3.354550716,0.94102,0.599829735,-3.850477499,-5.677858976,-3.067211335,-0.69628139
-1.979390633,0.30538,-0.211483958,-0.547095754,2.368046032,1.850975088,0.631956545
9.529305675,0.73261,-2.492786532,0.753386517,0.599457002,2.342192203,0.217207789
13.18735076,0.2262,0.523581657,1.752836832,-0.494364226,6.482857104,0.598110166
5.743450421,0.49928,-0.434474805,1.271627297,-0.691249695,1.7808767,-0.157925795
-2.820039957,0.27393,0.078097323,0.030849332,1.60513413,0.079987384,2.682675513
7.164898222,0.56376,-0.931025208,0.278463449,-0.039397174,1.920838412,0.968707121
8.202397359,0.14293,-0.096943749,2.878541495,1.426378784,4.00018109,2.511150793
5.727484363,0.98053,-4.012910382,-2.066491991,-1.979391876,-1.754243603,0.682714896
7.845282217,0.95406,-1.997789028,-1.405076012,-3.558267545,-1.590330924,-0.572647448
7.429329492,0.82233,-1.575321975,-0.399196587,-1.302084008,0.251577548,-0.187556592
17.45600167,0.70579,-2.728449164,2.729949409,-0.773873819,3.956887295,1.788468924
-0.834149114,0.61573,-0.867204744,-1.194918246,1.397989994,-0.27373248,-1.508435565
8.546932576,0.74993,-2.322528006,-0.327477662,0.810793733,2.97451588,-0.170230455
19.11541415,0.84993,-2.490446113,2.205340609,-2.465551523,3.393044753,-0.956681846
5.408630967,0.89957,-1.514250819,-1.885380626,-1.55097473,-0.090120994,-2.351192302
7.124689035,0.38275,-1.220898631,1.304455699,1.60269859,4.575871222,-0.034483786
17.14991868,0.85375,-3.004344011,1.193148283,-0.871319372,4.520122827,-1.464908971
-2.664143546,0.09292,2.009495506,-0.383209796,1.574442862,1.374873719,2.980903714
14.10619988,0.7966,-1.272824415,0.385921711,-2.426445979,2.735218694,-0.366556848
15.38291979,0.36614,-0.163553526,2.465903728,-1.613604178,5.746043625,1.008217555
4.236069211,0.2507,-0.064636017,2.02790316,1.467069294,2.518184071,-1.957224956
0.644137886,0.65496,-1.358863694,-0.087544394,0.813247253,-1.380669849,0.120354287
8.413538786,0.74843,-0.906564808,-0.175422223,-1.526585981,0.998652343,-0.646675606
5.82847325,0.26511,0.308434637,0.902942364,0.610294177,3.774706705,0.08137204
12.97757351,0.88889,-2.04070198,0.375805461,-2.638250318,1.145425841,-0.485341427
6.942575739,0.02495,2.10201048,2.76766415,2.568498311,5.585960867,1.480040407
4.088214333,0.45063,-0.474678374,1.265376349,-0.751472189,0.572430234,3.393510962
6.154676627,0.81603,-1.179896066,-1.385033556,-1.577951634,0.249350553,1.255464839
3.933158117,0.17013,0.959907536,2.16113784,0.62025088,1.753014232,-0.795567192
0.73027137,0.31407,0.52178486,0.904748112,0.038759318,0.120048525,0.717413547
11.49400125,0.31724,-0.868057341,2.652173882,0.306442715,4.804586481,1.399278777
4.34199126,0.75925,-0.862063461,-0.771609393,-1.55916474,-1.086781729,1.74199202
14.84982045,0.22404,0.489616763,2.677236627,-1.399628532,5.664453876,2.366916375
-5.204658379,0.13739,1.147240141,-0.259831124,2.492294935,0.280422954,1.473767657
4.981587134,0.52065,-1.079414541,0.343223819,0.630518591,1.260742075,1.691435956
8.910478925,0.62266,-0.557955385,0.99495116,-2.470437982,-0.286999824,4.361022697
8.95170312,0.43934,-0.543269286,1.788969702,-0.701153899,3.186187952,0.806896717
4.794209036,0.96185,-2.83564006,-2.042652634,-1.690377551,-1.345595025,-1.960433897
13.04578809,0.4265,-1.712938068,4.012389461,-0.407267716,3.402795777,2.335882798
7.129746115,0.67526,-0.934116274,0.10016759,-0.892988087,0.816984801,0.37778994
7.774343416,0.03471,0.114339719,3.488160804,4.800960874,6.836156067,0.969271804
10.20982179,0.78975,-2.103109517,0.368003264,-1.062902859,1.330507218,2.091506507
11.75213271,0.86622,-1.851052683,0.313450206,-2.757067319,0.43918607,1.563376812
17.74396425,0.69831,-1.977703972,1.5604584,-1.245859637,5.112129065,0.969099841
5.076833119,0.51766,1.739964312,-1.272316677,-2.807635845,0.610656685,-0.776107565
5.794628473,0.59035,-0.324814803,0.216348899,-0.905629514,0.449647706,-0.158241828
7.556982178,0.88585,-1.70759432,-0.95832095,-2.419100397,-0.650428223,1.694481908
9.393748842,0.43187,-0.277058317,1.48596362,-0.873940943,3.690938786,0.338622312
7.715005479,0.14773,2.283239699,0.868765962,-0.881095275,4.341913879,-1.156855386
14.58206766,0.41829,-1.543111628,3.074372282,-0.111251788,5.621278986,1.423374097
16.99783716,0.75625,-0.910740929,0.906774408,-3.250697997,3.47530834,0.607127796
17.30810582,0.5144,-1.523863696,3.029305592,-0.824400011,4.767484657,0.526700077
10.29365492,0.75463,-0.007044886,0.020978469,-3.782374164,-0.006626887,1.11473854
1.210073451,0.37265,0.886624232,-0.361100518,-0.207924917,1.562784956,-1.265204017
-0.30043891,0.94281,-1.560173122,-3.824762577,-1.542760461,-2.046464136,-1.680568075
9.82306287,0.36636,-0.587070392,2.032851836,0.097939238,4.306996599,-0.122391039
