Y,X,Z1,Z2,Z3,Z4,Z5
0.893073462,1,-0.751820699,-1.831180027,-0.869004677,0.559125526,-1.752277854
0.993131271,1,-1.345286829,-1.349043288,1.616901415,0.49983848,-3.349146315
0.860370633,1,-0.994396662,-0.326115984,-0.199446388,-0.555741972,-2.020769796
0.944654743,1,-0.150921998,-2.638789053,1.248966668,-0.728971051,-2.799346236
0.968722415,1,-0.602289349,-1.999890126,1.211024897,-0.540243163,-1.104980679
0.378845034,1,-0.617361865,-2.209689685,0.739754845,0.665611868,-4.268800951
0.548788787,1,-0.742109272,-0.536461098,0.780496304,-0.25107961,-1.260759266
0.870581441,1,0.242956958,-1.015023852,1.561018438,-0.076041892,-3.838179787
0.577205028,0,-0.614978972,-0.907690828,-0.383689759,1.125174704,-3.871100719
0.110265193,1,-0.471766452,-0.596423217,0.622607123,0.458358535,-3.657553604
0.694801942,1,-0.533825677,-1.715497265,-0.795696883,0.762590302,-1.670238921
0.983048552,1,-1.22437669,-1.145396179,-1.859428584,1.203046406,-1.484637198
0.999592321,1,-0.667712777,-1.600105917,2.269957645,-0.576071677,-1.707251878
0.80098808,1,0.172397545,-0.496697107,1.097089682,-0.391793702,-2.244100877
0.999862907,1,-0.342074514,0.054255197,2.257181711,-0.156066224,-1.289027544
0.805002595,1,-1.527794165,-0.088971196,0.745278108,0.097174206,-2.544077147
0.327894389,1,-0.578443923,-0.771697723,0.44764392,-0.741277713,-1.475146406
0.90952318,1,-0.278901214,-0.637453499,1.795565873,-0.103795009,-1.717076891
0.927647133,0,-0.672976574,-0.403006752,1.534761641,-0.922462972,-4.843038837
0.999725444,1,-0.140597561,-2.604488471,2.819810053,0.006939599,-3.267304137
0.704850099,1,-0.733637084,0.06803102,0.178488008,-1.131217418,-2.922215815
0.649643965,1,-1.27903993,-1.450000618,0.393959474,-0.50569674,-2.017268644
0.824850588,1,-0.173650048,-2.115419232,1.036354013,0.915295399,0.104952727
0.99796856,1,-0.463405484,-0.077579179,2.43740225,-0.603588195,-1.856614753
0.788013944,1,-0.288980519,-0.701766615,1.013474706,-0.91265273,-2.360723278
0.146998139,1,0.019779919,-4.559414096,0.763776416,0.209885178,-1.656239816
0.999999972,0,-0.50385271,-0.540549139,-3.808992337,-2.92322554,0.138437871
0.92971708,0,-1.638007566,-1.902612609,-0.523110795,-0.213135505,-4.196125558
0.722310214,1,-0.551318604,-2.031462948,0.883485338,-0.121454081,-2.976474064
0.999999999,1,-1.642876488,-2.185835825,-4.549869055,1.7490994,0.300232493
0.891984643,0,-0.956096549,-1.420017171,0.712385422,-0.793171634,-6.38467881
0.457291281,1,-0.034461157,-4.234291939,0.958745391,-1.004356844,-0.680773438
0.999999835,1,-1.694540354,0.352636197,-3.950320522,1.697477558,0.050125302
0.502497718,1,-0.56045574,-3.272820592,0.308239683,0.018976672,-1.253712242
0.328887521,1,-1.004282178,-1.735601569,0.204324725,-0.307510527,-2.277382095
0.777630319,1,-0.81342055,-2.265092974,1.54207704,0.145712723,-2.017549698
0.999846576,1,-0.020480267,-4.149073795,2.773271877,-0.693858597,-3.864574786
0.921537246,1,-0.343388379,-2.742394862,1.881040437,-1.362084665,-2.401549954
0.988757339,1,0.177044464,-2.392630748,2.20855953,0.372241241,-2.628719535
0.875459138,1,-1.329884236,-1.588233642,1.506342073,-0.224490845,-2.159873723
0.832538569,0,-1.166167607,-1.515369684,0.780266327,-0.388934837,-0.827616529
0.986106506,0,-1.095098392,-0.730945852,-1.589404247,-1.453695087,-1.34853905
0.904167382,1,-0.7069244,-0.786109042,1.498385242,-0.998577368,-1.821550022
0.183400443,1,-1.248317707,-2.551558261,0.131331226,0.119727008,-4.54883714
0.923359596,0,-1.13538354,-0.683552842,0.976112753,-1.135096206,-1.659660493
0.849711835,1,-1.23140309,-1.50527745,0.48153834,0.134739127,-2.991741659
0.838846904,1,-0.251331329,-3.369806095,0.81313204,0.784561838,-5.507718587
0.972432899,0,-0.285796261,-1.47549641,0.764817593,0.52653432,-1.683081703
0.909652088,1,-0.057582157,-4.096584327,1.067350008,-1.465091702,-1.279737921
0.999999969,1,1.025702133,-0.11726552,3.863860718,-0.191284733,-3.22427591
0.928686277,1,-0.738347614,-0.586352485,1.924038072,-0.293701154,-4.121812609
0.795971868,1,-0.201233823,-2.161282334,0.164264472,0.489504271,-0.999259294
1,1,1.401159038,0.674005079,5.875577577,0.032953873,-4.579002573
0.982571809,0,-0.278463472,-3.539116639,0.966419598,-1.447311886,-3.596604195
0.437667786,1,-0.669296003,-1.407076965,0.20982166,-0.598457023,-4.803730435
0.470511429,1,-1.230093606,-1.85745467,-0.656418158,0.68396236,-2.994439672
0.67409897,1,-0.965745097,-1.535674808,0.809834854,0.515552596,-2.319356273
0.999999441,1,-1.674702354,-0.95061432,-3.499155475,1.299475076,-2.55789684
0.887168858,0,-1.602497442,-1.115196601,-0.851640321,-1.160562139,-0.506162669
0.995770498,0,-0.877847858,-0.574359434,1.116441566,-0.889309202,-0.500389932
0.883415889,1,-0.428258132,-2.184663565,0.258657422,-0.629931968,-2.68597911
0.465060175,1,-0.6013585,-3.629448186,-0.839537919,0.568601202,-4.02790955
0.374893123,1,-0.86855058,-2.204391158,0.881291972,-0.212997452,-2.601570954
0.999837893,1,-1.755728233,-2.917647475,-2.407531971,0.995263995,-0.737478494
0.999999051,1,-0.217270203,-1.296516329,3.832149285,0.187689889,-1.768144206
0.968306716,1,-0.341145622,-0.637481248,1.870885496,-0.177726645,-4.221361659
0.998043365,1,0.377060077,0.532398613,2.673676767,1.298666381,-1.763616882
0.79876473,1,-1.778676125,-2.097167451,0.719281935,0.151243519,-4.3457845
0.442519399,1,-0.80449851,-1.42880243,0.318487738,0.303043118,-1.514478046
0.983870603,1,0.460051019,0.049377875,1.367942436,-0.27786753,-1.481205639
0.887942301,1,-0.554190558,-0.677728348,1.3642682,-0.446799382,-2.230533679
0.992131225,1,0.23281542,-0.978581767,2.206948223,-0.93331521,-4.781854697
0.330855605,1,-0.270008634,-0.461449386,0.134099016,-1.424035864,-1.996910657
0.876467706,1,-0.541727723,-2.021693881,1.538686545,-0.497380158,-1.941701705
0.831764533,1,-0.058958144,-4.33023612,1.612479555,-0.27847241,-1.494223833
0.991684279,1,-1.744309049,-0.580862067,-2.200187113,1.296877878,-2.762383933
0.683910406,1,-0.837433265,-1.14136784,0.213938588,0.728785148,-1.593392048
0.666235074,1,-0.250117669,-1.955155753,1.08794597,-0.614165612,-2.261892804
0.999879875,1,0.206047096,-2.062205555,3.007515375,0.514734172,-1.917516156
0.973876652,0,-0.150163507,-2.167351151,0.733079472,-1.252097512,-1.734353953
0.702520705,1,-0.506199431,-1.866966844,0.419750458,-0.197541607,-2.758548164
0.916075703,1,0.081548087,-3.634996385,2.065662502,0.110433812,-3.8872108
0.329458204,1,-0.617847293,-1.480959619,-0.341718361,-1.78766767,-0.458177443
0.995884174,0,-1.312567729,-1.604585315,-1.303993501,0.741292915,-3.703279721
0.276515565,1,-0.642073411,-1.462011417,0.623393529,-0.904233173,-1.831910447
0.730937066,0,-0.728053335,-1.64836105,-0.338081592,-1.886607282,-2.493019462
0.988949325,0,-0.396740804,-2.222866366,1.521741077,-1.389793915,-5.06428562
0.987593811,0,-0.862849014,-1.41902083,-1.396181793,-2.026875787,-1.255880428
0.999967328,1,-0.221136419,-2.446590589,2.889767434,-0.662927915,-3.519388489
0.999933431,1,0.653115303,-0.252263391,3.01232335,0.420237634,-4.671354745
0.957727034,0,-1.741713475,-1.182173006,0.08032901,-0.793766393,-2.854935323
0.999832325,0,-0.263890433,-1.652048901,2.146326679,-1.375897102,0.104432373
0.518810916,1,-1.075099723,-0.686921886,0.342772368,-0.594278322,-3.133620053
0.978455316,1,-1.017005087,-1.641843035,1.423788733,-0.296974579,-1.049192384
0.465752476,1,-1.753855955,-1.395136655,0.270777163,-0.08662707,-3.255356042
0.824328755,1,-0.78740641,-2.019123205,0.772325468,0.089264226,-2.045862526
0.73751103,1,-0.418732257,-1.717551028,1.695325632,-0.516779119,-2.049797542
0.426401701,1,-1.512362005,-2.083312034,0.850245287,-0.369260165,-0.744763521
0.999999989,1,0.576941378,0.184019137,4.282291367,0.680340588,-1.192028146
0.999895083,1,-1.097928944,-1.848996987,-2.657266045,1.080849137,-2.000629572
0.858392642,0,-2.040994359,-0.066847708,0.291506971,-1.026792941,-1.121180652
0.712561357,1,-0.697250336,-1.866696452,0.140947931,0.127454433,-5.443263034
0.999999313,1,0.833451161,0.441519422,3.847811377,-0.286121875,-1.185412429
0.977002262,0,0.364455504,-1.773333253,1.815031053,0.853510709,-5.206417561
1,1,0.166515029,-1.319260554,5.386040709,0.511615607,-3.165431605
0.97599023,1,-0.136703523,-1.995035037,1.884894811,0.639359316,-2.845346036
0.989545709,1,-0.340001147,-0.487179616,2.277615896,-0.565127661,-3.53706585
0.389499117,1,-0.898383353,-2.063253852,-0.136257923,0.61181684,-3.950020336
0.260239186,1,-1.562418566,-1.983924978,0.034584876,0.318152377,-3.11991559
0.681706877,0,-2.006338119,-0.969280287,0.790112348,-1.413165398,0.472220742
0.826190448,0,-1.358109691,-2.01335574,0.02018983,-1.117993921,-4.454657032
0.993003036,1,-1.733094599,-1.696979142,-2.118408016,0.899589678,-1.273514674
0.658685036,1,-1.239700393,-2.266545103,-0.386007916,-0.705819247,-1.823536439
0.258934835,1,-0.174247572,-2.076981583,0.492165994,0.84891492,-3.622124685
0.288382785,1,-1.17561819,-1.848904784,-0.316170361,0.274219551,-1.060366844
0.700359457,0,-1.581434744,-1.730371083,-0.282431056,-1.239542065,-3.966680796
0.230045947,1,-1.27474538,-1.387084584,0.556447606,-0.774014589,-3.023197166
0.952296531,0,-1.692979506,-1.631250858,-0.484351709,-1.437649737,-1.166246996
0.987866656,1,-0.127524754,-2.857321034,2.235333761,-0.135914815,-3.396818843
1,0,-1.558681777,-0.781229258,-8.666264665,-3.399672294,-0.360280779
0.155904742,1,-0.716771737,-0.571239064,0.08093273,0.757649087,-3.89651458
0.996549097,1,-0.266757354,-1.532547102,2.401464513,-0.047841307,-2.51255972
0.994457565,1,0.119388054,-1.535628701,2.808624275,0.410583109,-0.796842526
0.984462183,1,0.549183214,0.407073775,2.020708521,-0.496935453,-3.457668257
0.999925329,1,-1.719106789,-3.134845709,-2.758914917,0.953163086,-0.551834509
0.922574915,1,-0.052545335,-2.403276858,1.805078827,-0.136461158,-4.626838284
0.971690571,0,-0.971924982,-1.411058934,1.244995005,-1.161310109,-0.809732176
0.875043457,1,-0.738550643,-0.90111708,1.173423677,-0.370894555,-0.823587664
0.999482291,1,0.272038559,-1.909875669,2.613186044,0.485811445,0.275869338
0.963508211,0,-1.003328065,-0.436551099,-0.234156076,-1.567783394,-1.83166971
0.922641773,1,-0.204742486,-2.084934855,1.740793876,-0.364923183,-4.702955837
0.690138525,1,-0.684529316,-1.567012682,1.298413562,-0.999038531,-5.036498005
0.434917353,1,-0.930672781,-2.89210687,-1.147085019,-1.654705661,-5.294332187
0.981998121,0,0.249206971,-1.40883297,1.02333164,1.531890644,-2.381769364
0.348185649,1,-0.765857031,-0.653234703,0.636080214,-0.155942293,-2.826618336
0.985521147,1,-0.758359477,0.614202841,1.695294568,0.147481576,-2.346560072
0.925884378,1,-0.19417985,-0.864036611,0.975224342,-0.19265161,-1.635553769
0.729468717,0,-0.058358183,-2.162714367,0.895235646,-1.686039518,-3.125789906
0.380118873,1,-1.19963447,-1.312365417,0.741146533,-0.238463648,-3.036259575
0.99986057,1,0.085462864,-3.716335311,2.939405109,0.876917052,-3.050201339
0.86888807,1,-1.021164318,-1.247076411,-1.768397274,0.901158076,-0.487523789
0.927985278,0,-1.176709705,-2.231756528,1.16510008,-0.754846656,-2.996358271
0.999515059,0,-2.074738434,-1.650048977,-2.69677865,1.024038412,-1.727849884
0.317920386,1,-0.716766606,-0.996449323,-0.365203962,1.009423963,-2.349540558
0.980558911,1,-0.429699748,-0.65041311,2.164286687,0.410413431,-2.956030095
0.899773257,1,-1.065612781,-1.069151916,-1.41691237,1.155138811,-1.680004927
0.999999595,1,0.144608942,-1.532169289,3.691776744,0.585765083,-2.663979885
0.820113768,1,-0.241496987,-2.186061067,1.130066732,0.15890746,-2.124018914
0.670759166,0,-0.564439409,-1.131003975,-0.479256968,-2.004282839,-0.327606455
0.999999928,1,0.495670402,-1.643184968,3.987097015,0.299924456,-5.104760575
0.494883366,1,-1.559080797,-2.906786854,0.546676332,-0.235584177,-2.950711139
0.865726597,0,-0.449143713,-2.974937453,0.298780574,-1.035226874,-0.580855327
0.993841558,1,-0.101484828,-3.19166833,2.157306094,-0.433797895,-2.686564717
0.942939364,0,-1.244308498,-0.873144447,-1.273375208,-1.174108589,-3.301137326
0.460472915,1,-0.785894911,-0.558265805,1.091011616,0.762201534,-3.03627053
0.658770111,1,-0.661126211,-0.400027604,1.635610376,-0.452741055,-3.789878183
0.620377699,0,-0.902688911,-0.646379421,0.537042299,-1.469651714,-1.554618481
0.265467235,1,-0.583190873,-1.646470159,0.39578306,-0.178505644,-2.870683282
0.999795972,0,-0.722465611,1.032832681,2.438263437,-1.432419518,0.146137753
0.676610927,0,-1.14245705,-2.249540562,-0.084251522,-1.468362961,-2.99555972
0.144473652,1,-0.15372841,-1.78488725,0.072781499,-1.88225576,-0.567287651
0.984687387,0,-0.984318025,-0.793818701,1.5445719,-0.89569323,-2.854612734
0.913082449,0,-1.015269211,-2.126410286,0.864624184,-0.716586848,-0.340249548
0.974405313,1,-0.327666965,-1.182071384,2.012999562,0.596657968,-0.391090292
0.996291084,0,0.425878468,-0.214766014,1.80011794,-0.825118178,-1.737112119
0.960482254,0,-1.719727504,-1.961539648,-1.114877108,0.712542105,-3.509268551
0.853087252,0,-0.503538078,-2.622149676,-0.234051555,-1.469010219,-1.685059544
0.942127229,1,-0.379801056,-2.597340798,1.621381876,-1.112454826,-1.789649074
0.985061227,0,-0.60831221,-1.476824226,0.862944065,-1.242608455,-0.765855175
0.333894664,1,0.96282495,1.488001221,0.03145166,-1.572168862,-2.710558039
0.996342991,1,0.153902842,-2.827590659,2.25147375,-0.817544315,-2.87807508
0.595876633,1,-0.958265794,-1.437152173,-0.94666504,-0.403343924,-2.830855741
0.716192486,0,-1.014561064,-0.610320186,-0.284726297,-0.932734021,-1.743010398
0.991741022,1,-0.059186145,-2.436125133,2.068148448,-0.299489682,-3.584657579
0.999997889,1,-0.001239005,-6.728328158,3.626518482,0.561607421,-1.095210021
0.929395695,1,-0.179956486,-1.140689293,0.673621782,0.531985461,-0.683997601
0.836961603,0,-1.001825989,0.189174967,-0.073671201,-1.797567004,0.102043933
0.917605676,1,-0.291838092,-1.742571022,1.844947682,-0.045640601,-1.5251903
0.869057095,0,-0.674146254,-0.075478889,-0.016730184,-1.307805179,-4.339529725
0.741346928,1,0.521875848,-0.565304308,0.998764981,-0.455767493,-2.316719422
0.652130733,1,-1.157134019,-1.230065152,-0.771815862,-0.271615543,-2.875693635
0.956145173,1,-0.606194349,-1.408500279,1.786544593,-0.885845258,-2.72744616
0.83326409,0,-1.262755101,-1.488669475,-0.601956632,-1.016139704,-4.174190545
0.877001276,1,-1.236180725,-1.215724154,-2.266780193,-0.19572945,-2.39010879
0.937576713,1,-0.623907538,-3.077191922,1.619898906,-0.245189856,-2.123083377
0.929701005,0,-0.771352734,-2.184491959,0.635360574,-1.81301259,-2.110842457
0.829716593,1,-0.93613654,-1.599412605,1.433097149,-1.12105736,1.388566866
1,0,0.335523886,-3.213717477,4.629491108,0.834002568,-2.794515845
0.804892979,1,-0.572140474,-1.553546297,0.672427865,-0.818639422,-3.138644491
0.887873931,1,0.192124279,-0.085789759,1.911162553,0.183528436,-3.018146812
0.957516263,1,-1.235544488,-0.991404855,1.195824835,-0.472961744,0.356063974
0.891591946,0,-0.778922982,-1.537309248,1.81217927,-0.904517838,-2.183914459
0.494556155,1,-1.497939738,-0.631345575,-1.033394364,-0.230012571,-6.11999895
0.984630014,1,0.267974451,-0.436295865,1.762440789,-0.155241617,-3.346687289
0.936420819,0,-1.23562883,-0.656087966,-0.59023813,0.40251157,-4.183745217
0.999830911,1,0.288677411,-2.877237829,3.013263388,-0.488062728,-0.568849584
0.955950598,1,-1.241735263,-2.342276267,2.147525728,-1.048291096,-2.341720395
0.04597693,1,-0.685112633,-1.365080064,-0.482307308,-1.43702554,-1.800522149
1,0,-2.41118572,-1.468883493,-4.866386163,-2.529068768,0.570590833
0.861348296,1,-0.779694888,-2.20588652,1.552759044,0.166871996,-2.625443194
0.910798093,1,-0.617301235,-0.246474811,1.432055988,-0.281844055,-1.595775855
0.86799046,0,-1.817719299,-1.550382307,-0.961821383,0.613733501,-1.858918445
0.26461551,1,-0.805112962,-1.40606841,0.452456811,-0.745504272,-0.392429453
0.777984388,1,-0.841627523,-0.662793772,0.826585621,0.264617919,-1.434082749
0.080720325,1,-1.768370561,-0.835118403,-0.858925409,0.122647936,-1.606769893
0.72819651,1,-0.068658567,-2.27847675,0.71227157,-1.358557422,-4.3324002
0.996313662,0,-1.379328374,-2.510798655,1.264347143,-0.304976611,-1.799196693
0.624942019,1,-0.762374922,-2.993242933,-1.500262204,1.086195134,-0.942304853
0.994344832,0,-0.276186762,-2.158378217,1.680724692,-1.17149284,-3.163686387
0.989943223,1,-0.952614953,-1.036999603,2.411053729,-0.249855155,-3.689676637
0.983575088,1,-0.164386693,-1.722218525,1.495975804,0.272889316,-1.596221379
0.966339537,1,-0.546388939,-0.991978993,2.006029759,-0.506357356,-3.214862111
0.990267,1,0.297386072,-0.827647502,2.180036137,0.350124367,-0.115174215
0.685121847,1,-1.037810799,-1.101512081,0.611338618,0.171089616,-3.200575925
0.994701367,0,-1.346925441,-0.488984591,1.593533637,-1.0331788,-1.860972366
0.588496745,1,-0.403746238,-0.900359841,0.867159284,-0.184411192,-1.343203965
0.992183366,1,-0.747403871,-1.050913907,2.142382941,-0.551258593,-2.932554678
0.447800329,1,-0.809748855,-1.786259801,0.716490238,0.10599245,-2.112314983
0.922961362,1,-0.318166391,-1.247384277,1.183625033,-1.270546406,-2.838300764
0.93185836,1,-0.32544627,-2.228594172,1.289571178,-0.396726536,-1.34245681
0.796264261,1,-0.614793412,-1.497044017,1.202972993,-0.258417303,-3.361942894
0.358472037,1,-0.232420213,-0.397504513,-0.558678094,-0.030344584,-4.011194285
0.999999549,1,-0.158135869,-1.782970393,3.730961406,-0.145843065,-2.77816612
0.991843123,1,-0.109006981,-1.600004899,2.062300236,-1.229732994,-1.71730507
0.9999866,1,-0.026961615,-3.828501284,3.501766626,-1.154350954,-3.183309634
0.562583358,1,0.176716648,-2.362886938,0.898967741,-0.793571903,-2.59200762
0.955865698,0,-0.711217273,-0.463406971,0.604903764,-1.424970793,-0.996172573
0.989646064,1,-0.89966802,-0.901067512,-2.280480805,1.436018623,-0.948469664
0.158088043,1,-1.388285054,-1.926774052,0.407618461,-0.240087757,-3.075015955
0.636883109,1,-0.773975937,-1.130580999,1.043531174,-0.654227664,-3.335737111
0.994776642,1,-1.201797049,-0.383650244,1.955495091,-0.473681276,-2.656935676
0.999102516,1,-0.371181222,-1.308556562,2.308157832,-0.646464054,-3.824015625
0.105164284,1,-0.749898147,-0.858323737,-0.150666554,-0.38125021,-2.556204924
0.914909109,1,-0.972488291,-0.363322962,1.897599959,-0.471534037,-1.719995075
0.845889337,0,-1.233019917,-2.495575119,0.952930293,-0.85566481,-2.797918551
0.970189851,1,-0.588752665,-0.989395119,1.623591665,-0.62761753,-1.722534453
0.982853321,0,-0.997181457,-1.09821887,1.797577431,-0.943427943,-2.156297573
0.695776367,0,-1.407940833,-3.405261795,0.079507297,-1.014040525,-1.641801165
0.841914267,0,-1.501734583,-1.495709103,0.394891109,0.21193169,-2.276054503
0.344836105,1,0.057175989,-3.564455758,0.349394635,-0.768009166,-5.167826277
0.88230342,0,-1.046848903,-0.018832257,-1.395754178,0.984061351,-2.842092652
0.804749299,1,-1.099569757,-1.36114469,1.05241872,-0.192081656,-4.290763477
0.831471363,1,-0.807555508,-1.132587301,1.376425306,0.465574726,-4.449340899
0.945155575,1,-0.983499631,-0.267936399,2.335738639,-0.720180212,-2.837600099
0.999466065,0,-0.902028828,-1.552616731,-2.52982289,-2.265041825,-0.612562985
0.839176813,1,-0.820480578,-0.226164566,1.181961115,-0.28871044,-1.658231323
0.814047538,1,-1.000766231,-1.835214835,-1.630881217,0.688319304,-1.461934656
0.73586557,0,-1.305509112,-2.720453455,-0.56857965,-0.368360415,-0.111601558
0.997061163,1,-0.182802998,-1.594767553,2.347775125,-0.69064778,-2.018463085
0.652794142,1,-0.693998558,-2.756098195,-0.456297847,-0.074797426,-2.382261096
0.966065723,1,-1.522685207,-2.136724181,1.458957284,-0.290702906,-0.162992559
0.952081926,0,-0.126056241,-0.164493945,1.116155917,-1.145819265,-1.86568872
0.999789876,1,-1.706448998,-1.976076782,-3.069464193,1.147840139,-2.218534969
0.989868122,0,-0.875571677,-0.192374488,2.179869643,-0.499320219,-3.332751742
0.771406765,0,-0.804969411,-0.650735757,0.428446859,-1.63119799,-2.469516063
0.805386843,0,-1.208966193,-1.025173406,-0.392206469,-1.471072403,-1.665589371
0.997485436,1,-0.447885664,-0.707451573,2.597837267,0.160983651,-3.941095765
0.646933134,1,-1.560925123,-1.805992304,-0.49913392,0.916787753,-0.911725935
0.999995968,1,0.316643315,-1.032056269,3.310912599,0.683471758,-0.790214418
0.993219597,1,-0.398386024,-2.592370808,2.074366516,-0.312317484,-4.378228336
0.999923532,1,0.428728513,0.897377569,3.290087652,0.520458863,-1.305504953
0.733675497,1,-0.226571291,-2.386913635,0.72981631,0.387030689,-2.51389274
0.685767057,1,-1.674149084,-1.589328635,0.727928414,-0.226299501,-1.957399527
0.900637543,1,-0.224430328,-1.903438906,1.475832875,-0.273675249,-3.401011606
0.830174881,1,-0.347866713,-0.66237518,1.079962658,1.05644152,-2.414322172
0.968835197,0,0.010618867,-6.154094999,-1.13046067,-2.406752526,-2.691143988
0.561926096,1,0.040834326,-3.347814881,0.891552749,-0.155957006,-5.699036615
0.978985613,1,-0.341960078,-2.643252443,2.35836807,-0.655131284,-3.402365785
0.994166032,0,-0.234399031,-1.509951487,1.370799201,-1.830068237,-1.780175208
0.920703471,0,-0.986775846,-0.477981724,1.633902993,-0.909521066,-0.892555744
0.999997005,1,0.356926689,-1.377190818,3.549212173,-0.424591658,-2.893866618
0.990358417,0,-1.721444887,-2.867881214,1.876159186,-0.703356106,-3.257621749
0.95302637,0,-1.793841859,-0.368117999,-0.538540497,0.558663279,-1.709170153
0.656726614,1,-1.428282885,-0.519650416,0.954513916,0.298975222,-1.59987473
0.870630307,1,-0.06177977,-2.974227447,0.97834215,-1.274205649,-2.393555747
0.085273653,1,-1.314088415,-1.844575653,0.799805659,0.171534894,-2.004385136
0.916465702,1,-0.864897064,-2.174474794,1.480783123,0.380312788,-3.283661109
0.955312426,0,-0.575096516,-0.825263624,1.095903233,-1.345595753,-0.947216071
0.735786418,1,-0.926821788,-2.108065714,0.986035888,-0.518747269,-4.069964935
0.999987287,1,-1.920547952,-1.922716161,-3.308925965,1.145008764,-1.469974711
0.660768023,1,0.098320806,-1.117364882,0.87792396,0.13780467,-2.229653617
0.111908958,1,-0.674143079,-1.342794694,0.044021284,0.493959514,-0.246906254
0.636184152,1,-0.297196997,-2.126870445,0.580562508,1.234392558,-1.811714633
0.999800089,1,-0.623406697,-2.289439292,3.219566969,-0.191214493,-5.23912307
0.638133731,1,-0.955592704,-2.505932717,1.074993071,-0.069644657,-2.72335402
0.999999576,1,0.313893189,0.661606073,3.506631742,0.642703853,-2.300577071
0.999883501,1,-0.120260728,-3.859771043,2.715674125,-0.294179394,-0.555073947
0.45295716,1,-1.561620817,-2.813784935,-0.994768163,0.033832204,-2.951700953
0.923489642,0,-1.344768456,-2.19667406,1.224425986,-0.76875244,-3.915124269
0.849676271,1,0.181480853,-1.254636173,0.750423567,-1.022143272,-3.741547017
0.205641235,1,-1.18862645,-1.465918649,-0.670446909,-0.343202716,-2.915106174
0.989395009,1,-0.616792846,-0.491334835,2.045559289,-0.794860953,-3.143451931
0.039269223,1,-1.512881932,-0.136162053,-0.068472269,0.386186979,-1.309530722
0.595888057,1,-0.199393352,-1.886878344,1.100455919,-0.869027182,-4.536946
0.844719614,1,-0.257608873,-1.615102146,1.297116993,-0.984940583,-2.473937017
0.83626675,0,-0.794250843,0.353546243,-0.049297916,-1.091252092,-4.921700246
0.999998626,1,0.33823227,-0.444413399,3.805593007,0.68514883,-5.110686988
0.999770039,1,-0.943495008,-1.797508883,2.773526774,-0.638243032,-2.000606189
0.725010197,1,-0.807613941,-1.189814055,-1.136893327,-0.821524385,-3.29646613
0.596032418,1,0.057259222,-2.61690141,0.958668807,-0.41178076,-2.737843068
0.592725475,1,-0.341739339,-2.013649691,0.284407526,-0.724754706,-3.109217173
0.696917323,1,-0.097635537,-2.875844872,1.032221434,1.159861302,-2.908314879
0.998742955,1,0.283683521,-2.547022279,2.492118102,0.297900514,-1.124448249
0.898497642,1,-0.475076713,-1.046526961,0.954457606,-0.939106744,-3.553694149
0.841450655,1,-0.223327921,-3.055264347,1.42006702,-0.038034487,-3.989787537
0.221037218,1,-1.024425165,-2.839032666,0.065417855,-0.076916942,-2.362598301
0.888562054,1,-0.338142394,-2.087444173,1.539576818,0.682026024,-4.25836586
0.999434139,1,-0.818388667,-0.770327779,2.564014548,-0.573734457,-2.278672634
0.952983007,1,0.165630589,-2.200361746,1.238538958,0.419176927,-4.780916367
0.722099989,1,-0.656008272,-1.204749315,1.274979589,0.725705859,-2.792882962
0.851628306,0,-0.607768641,-2.323864095,-0.419416387,1.426962065,1.34870535
0.986605664,1,-0.628676248,-1.75403871,1.897586326,-0.333968228,-4.134185774
0.698741077,1,-1.889406081,-2.640117928,-0.504597266,-0.240102163,-3.302613445
0.716400417,1,-1.242742558,-2.134558623,-1.131803661,0.777030114,-1.270069441
0.999999996,1,0.592602682,-0.226462426,4.522465066,-0.052304435,-3.278008003
0.930212374,1,-0.187879095,-0.811991671,1.26040565,-0.113541577,-1.90645402
0.05205914,1,-0.601825737,-1.260277118,-0.154888132,0.901088837,-2.176879864
0.442052158,1,-0.724853548,-1.154516681,0.881976169,0.473420228,-1.583199093
0.203095417,1,-0.727174492,-1.377572223,0.505493178,-0.287051335,-3.35602844
0.961995513,0,-0.354056985,-3.076127962,-0.697882921,-1.732076871,-1.64096105
0.991913369,1,-0.141838063,-2.437079433,1.76800811,-0.390207036,-2.626660391
0.743096292,1,-1.235533006,-1.839825816,0.226050956,0.686107603,-2.242539677
0.619844727,1,-0.714342549,-0.168507521,0.044862737,-0.749685873,-4.212216737
0.999999438,0,-1.406264978,-3.209840246,-3.490399466,-2.322027999,-1.331191479
0.971595264,1,-0.892774631,-2.752327921,1.979325581,-0.061996325,-3.088627906
0.336339301,1,-0.310633118,0.038498973,0.841001524,-0.846808158,-3.425355093
0.786606666,0,-1.524604433,-0.875711958,-0.653149771,-0.399952723,-3.991882907
0.802850892,1,0.006404419,-5.760314259,1.520500094,-0.402224165,-2.04613579
0.093647859,1,0.105124186,-1.524561701,0.381003222,-1.339594108,-1.185625741
0.999810888,0,-0.632821895,-1.914699564,3.159201934,-0.456021688,-3.959566618
0.817493494,1,-0.45970607,-2.508418886,1.736994963,-0.758506473,-2.627239672
0.992902555,1,0.206604875,-1.35389603,1.96386763,-0.495845617,-4.674811471
0.999686177,0,-0.988725015,-2.165091753,2.29259685,-0.786170218,-1.592841512
0.71394837,0,-1.208093108,-0.696521777,0.247830543,-0.686093299,-1.562258082
0.996095683,0,-1.341650378,-2.034419154,2.061267099,-0.79907069,-2.302367836
0.999990202,1,-1.231794757,-1.802072983,-3.241429814,1.288210599,-0.863071402
